emp_no,first_name,last_name,title,from_date,salary
60920,Mara,Sundgren,Senior Engineer,1994-09-18,40000
60930,Larisa,Swiss,Senior Engineer,2000-02-16,57927
60960,Chikara,Flowers,Senior Engineer,1995-09-12,44083
60981,Yuchang,Kalorkoti,Senior Engineer,1986-07-01,65154
61006,Garnik,Schonegge,Senior Engineer,1994-05-09,56458
61021,Shahab,Baar,Senior Engineer,1993-07-14,50862
61038,Suzette,Sifakis,Senior Engineer,1991-05-23,56297
61292,Badri,Boguraev,Senior Engineer,1996-01-16,53842
61306,Gro,Peot,Senior Engineer,1994-01-25,40000
61322,Dayanand,Mawatari,Senior Engineer,1996-08-06,40000
61347,Aram,Gerteisen,Senior Engineer,1992-05-10,44796
61353,Hausi,Conde,Senior Engineer,1985-10-25,63699
61362,Ayonca,Pietracaprina,Senior Engineer,1991-04-13,44474
61364,Gianluca,Casperson,Senior Engineer,1985-04-04,40000
61374,Taegyun,Christ,Senior Engineer,1994-07-25,62550
61376,Guttorm,Skrikant,Senior Engineer,1993-07-04,51339
61420,Sanjoy,Cunliffe,Senior Engineer,1992-05-26,40000
61623,Xiaoqiu,Luce,Senior Engineer,1998-12-13,48792
61624,Doowon,Luef,Senior Engineer,1994-10-08,42133
61625,Shugo,Rajcani,Senior Engineer,1993-07-27,40000
61650,Vitaly,Linnainmaa,Senior Engineer,1996-08-30,72738
61666,Tesuro,Vasanthakumar,Senior Engineer,1998-06-07,40000
61675,Takahiro,Schwartzburd,Senior Engineer,2000-06-23,40785
61676,Valdiodio,Argence,Senior Engineer,1994-11-08,40000
61706,Stevo,Butner,Senior Engineer,1994-02-04,66713
61711,Volkmar,Claffy,Senior Engineer,1997-05-01,42237
61718,Yakichi,Poujol,Senior Engineer,1997-04-15,40000
61722,Oddvar,Wendorf,Senior Engineer,1995-03-30,40000
61732,Moie,Gini,Senior Engineer,1991-03-07,40000
61753,Pantung,Levergood,Senior Engineer,1995-06-30,65136
61780,Zhilian,Billingsley,Senior Engineer,1997-05-17,40000
61782,Guadalupe,Piancastelli,Senior Engineer,1998-06-20,49702
61992,Bilhanan,Kitsuregawa,Senior Engineer,1997-02-19,40000
61997,Maja,Yurek,Senior Engineer,1988-03-14,48101
62012,Yifei,Jahnichen,Senior Engineer,1990-08-06,42775
62025,Chirstian,Spinelli,Senior Engineer,1992-08-05,41262
62026,Shugo,Zuberek,Senior Engineer,1997-05-18,40000
62069,Sugwoo,Felder,Senior Engineer,1985-05-31,67402
62094,Tomoyuki,Stemann,Senior Engineer,1997-03-06,69528
62097,Krassimir,Klyachko,Senior Engineer,1996-11-17,44560
62112,Pragnesh,Servieres,Senior Engineer,1996-02-16,44714
62129,Hongzue,Schmittgen,Senior Engineer,1993-10-07,58096
62357,Huei,Legleitner,Senior Engineer,1994-07-08,64886
62374,Ortrud,Oppitz,Senior Engineer,1997-11-22,40000
62382,Padma,Edelhoff,Senior Engineer,1993-09-20,50718
62407,Stella,Oxenboll,Senior Engineer,1992-11-14,58092
62412,Khosrow,Hennebert,Senior Engineer,1995-10-17,54522
62427,Bedrich,Kamber,Senior Engineer,1999-10-05,40000
62428,Guadalupe,Lortz,Senior Engineer,1994-05-17,60825
62437,Manohar,Takkinen,Senior Engineer,1997-09-10,49714
62443,Conrado,Pluym,Senior Engineer,2002-07-18,57970
62459,Francoise,Shobatake,Senior Engineer,1992-04-16,61041
62478,Kousuke,Markovitch,Senior Engineer,2001-10-30,40000
62481,Gererd,Norsworthy,Senior Engineer,1994-03-16,66594
62496,Kien,Hempstead,Senior Engineer,1995-12-16,48989
62497,Yifei,Sinitsyn,Senior Engineer,1993-04-24,49067
62507,Otmar,Mullainathan,Senior Engineer,1994-03-22,51782
62513,Gil,Bojadziev,Senior Engineer,1994-04-18,40000
62529,Piyush,Miyakawa,Senior Engineer,1993-08-02,40000
62743,Shin,Veeraraghavan,Senior Engineer,1994-06-20,40000
62758,Xiong,Kornatzky,Senior Engineer,1998-08-26,61104
62781,Marek,Pietrzykowski,Senior Engineer,1986-08-29,56682
62793,Beshir,Klerer,Senior Engineer,1991-04-20,46484
62811,Gadiel,Pettey,Senior Engineer,1998-05-07,57524
62812,Chaosheng,Zyda,Senior Engineer,1989-12-14,54728
62821,Tomokazu,Munke,Senior Engineer,1996-07-19,52251
62836,Alagu,Ozeri,Senior Engineer,1994-03-27,65552
62846,Menkae,Walston,Senior Engineer,1997-07-24,40000
62859,Bernt,Wolniewicz,Senior Engineer,1992-09-13,48163
63107,Yurii,Crelier,Senior Engineer,1986-01-18,74824
63112,Joydip,Swan,Senior Engineer,1997-11-30,61721
63165,Vishwani,Khasidashvili,Senior Engineer,1994-01-05,40000
63220,Subir,Swiler,Senior Engineer,1992-06-16,49827
63221,Feiyu,Zockler,Senior Engineer,1988-05-30,50312
63230,Mart,Vecchio,Senior Engineer,1988-03-11,40790
63246,Zdislav,Waymire,Senior Engineer,1996-04-15,59385
63269,Luerbio,Benzmuller,Senior Engineer,1994-02-26,40000
63305,Perry,Waymire,Senior Engineer,1995-08-23,40000
63324,Pintsang,Leuchs,Senior Engineer,1996-11-12,40000
63326,Filipp,Perin,Senior Engineer,1998-01-17,40000
63343,Mark,Ananiadou,Senior Engineer,1988-09-28,40000
63349,Anestis,Comte,Senior Engineer,1997-03-26,40000
63363,Terresa,Brattka,Senior Engineer,1993-01-17,40000
63367,Hatim,Bondorf,Senior Engineer,1992-11-13,54425
63399,Yonghoan,Azumi,Senior Engineer,1996-08-30,59974
63422,Mahendra,Gulak,Senior Engineer,1995-09-12,40000
63442,Satyanarayana,Reghbati,Senior Engineer,1995-12-29,40958
63675,Kazuhira,Heijenga,Senior Engineer,1988-10-31,40000
63693,Martien,Zultner,Senior Engineer,1992-12-28,40000
63728,Haldon,Steenbeek,Senior Engineer,1998-07-16,40000
63738,Yunming,Ohori,Senior Engineer,1991-11-03,46383
63801,Valdiodio,Roccetti,Senior Engineer,2000-01-03,40928
64052,Hyuckchul,Stroustrup,Senior Engineer,1991-02-27,50377
64054,Kaijung,Ratnakar,Senior Engineer,1997-10-02,49538
64090,Uli,Gecseg,Senior Engineer,1992-09-17,57737
64093,Hyuckchul,Nishimukai,Senior Engineer,2001-01-24,64988
64130,Yinghua,Merro,Senior Engineer,2001-08-14,48261
64136,Godehard,Lamba,Senior Engineer,1987-10-05,60921
64150,Noritoshi,Ghandeharizadeh,Senior Engineer,1991-02-03,56353
64151,Rasikan,Alameldin,Senior Engineer,1996-11-26,58265
64392,Amabile,Bernatsky,Senior Engineer,1987-07-05,40000
64401,Kristin,Swiss,Senior Engineer,2001-06-10,55668
64450,Aran,Raney,Senior Engineer,2000-02-24,60474
64488,Jaana,Kandlur,Senior Engineer,1991-12-01,54694
64503,Stafford,Kornatzky,Senior Engineer,1995-08-29,62147
64510,Sachio,Radwan,Senior Engineer,2001-05-12,57060
64556,Xiaopeng,Fritzsche,Senior Engineer,2002-05-21,40000
64572,Yinghua,Roccetti,Senior Engineer,1986-05-14,40000
64782,Bluma,Sommer,Senior Engineer,1997-11-06,42918
64832,Boalin,Emmerich,Senior Engineer,1995-05-17,66423
64862,Mototsugu,Dulli,Senior Engineer,1995-07-29,49360
64904,Xiaocheng,Aloia,Senior Engineer,1991-03-14,41045
65216,Masato,Leuchs,Senior Engineer,2001-04-28,40000
65217,Magdalena,Leijenhorst,Senior Engineer,1993-10-31,41061
65240,Sakthirel,Kabayashi,Senior Engineer,1999-11-04,40000
65248,Shrikanth,Felcyn,Senior Engineer,1993-02-08,40000
65259,Kazuhide,Luef,Senior Engineer,1999-12-22,40000
65280,Arun,Aloia,Senior Engineer,1995-07-14,79785
65502,Weiru,Junot,Senior Engineer,1995-08-17,40000
65506,Guozhong,Khalil,Senior Engineer,1996-01-07,49945
65510,Valeska,Brodie,Senior Engineer,1991-08-09,52862
65517,Visit,Ducloy,Senior Engineer,1991-08-22,40000
65533,Monique,Mawatari,Senior Engineer,1986-03-05,40000
65568,Mark,Ventosa,Senior Engineer,2002-06-06,44039
65572,Hironoby,Bernardeschi,Senior Engineer,1986-02-03,43575
65594,Dietrich,Sadowski,Senior Engineer,2002-06-21,40000
65595,Kasidit,Fujisaki,Senior Engineer,2002-03-10,51388
65605,Howell,Matzen,Senior Engineer,2001-08-15,44011
65611,Kwangho,Danecki,Senior Engineer,1997-05-02,50031
65612,Somnath,Senzako,Senior Engineer,1994-02-03,49017
65619,Kazuhira,Rosch,Senior Engineer,1995-07-08,40705
65641,Vishu,Winter,Senior Engineer,1996-06-26,40000
65663,Rafael,Leppanen,Senior Engineer,2002-05-26,50166
65899,Anyuan,Ranta,Senior Engineer,1996-08-08,49908
65952,Debaprosad,Vesna,Senior Engineer,1994-01-27,72706
66247,Aleksandar,Mitina,Senior Engineer,1995-08-12,40000
66291,Tzu,Ouhyoung,Senior Engineer,1990-09-23,47774
66296,Aloke,Iivonen,Senior Engineer,1987-07-31,49732
66351,Shir,Bierbaum,Senior Engineer,1991-05-19,49817
66364,Jaewon,Picco,Senior Engineer,1995-04-17,54518
66419,Przemyslawa,Perna,Senior Engineer,1995-06-26,40000
66425,Mats,Eppinger,Senior Engineer,2002-05-07,57825
66447,Greger,Conia,Senior Engineer,1995-01-06,45183
66477,Christfried,Borstler,Senior Engineer,1994-10-23,54869
66481,Nalini,McClurg,Senior Engineer,1997-12-09,56223
66485,Nadjib,Morrey,Senior Engineer,1992-12-29,40000
66486,Tonia,Ghelli,Senior Engineer,1992-05-11,49737
66502,Changho,Ducloy,Senior Engineer,1990-05-28,40000
66521,Taiji,Krychniak,Senior Engineer,1992-03-13,40000
66526,Uwe,Casley,Senior Engineer,1993-03-26,40000
66556,Hongzhu,Remmele,Senior Engineer,1999-08-24,57942
66565,Kien,Perez,Senior Engineer,1988-08-06,40000
66577,Serap,Reutenauer,Senior Engineer,1997-07-03,40000
66603,Dipankar,Mamelak,Senior Engineer,1994-02-09,40000
66604,Bezalel,Hiroyama,Senior Engineer,1996-02-09,40000
66801,Bogdan,Orlowska,Senior Engineer,1986-04-21,43258
66837,Parto,Daescu,Senior Engineer,1993-04-09,73611
66851,Mona,Lyonns,Senior Engineer,2002-03-10,48823
66869,Pasqua,Worfolk,Senior Engineer,1996-03-14,40000
66909,Demin,Sooriamurthi,Senior Engineer,1996-09-22,40000
66921,Weiru,Deville,Senior Engineer,1999-09-14,45905
67227,Shuky,Showalter,Senior Engineer,2002-05-24,40000
67253,Shiv,Szmurlo,Senior Engineer,1996-10-18,40000
67306,Peternela,Molenkamp,Senior Engineer,1992-08-05,40000
67345,Mani,Rando,Senior Engineer,1996-12-28,60971
67549,Ute,Pezzoli,Senior Engineer,1995-06-03,40000
67572,Gro,Katalagarianos,Senior Engineer,1995-08-19,40000
67574,Lijie,Aingworth,Senior Engineer,1996-02-04,40000
67578,Perry,Muhlberg,Senior Engineer,1997-01-29,57542
67613,Hyuncheol,Andreotta,Senior Engineer,1993-09-29,44582
67632,Anestis,Schusler,Senior Engineer,2000-03-09,40000
67675,Gila,Schiper,Senior Engineer,1988-05-27,42889
67683,Domenico,Linares,Senior Engineer,1992-10-07,44038
67929,Richard,Iisaka,Senior Engineer,1993-10-05,40000
67937,Odinaldo,Bashian,Senior Engineer,1996-06-08,46209
67954,Aleksandar,Liedekerke,Senior Engineer,1992-10-11,40000
67962,Jiann,Stille,Senior Engineer,1990-12-21,66312
67967,Marin,Stille,Senior Engineer,1999-11-10,40000
67994,Hatim,Paludetto,Senior Engineer,1999-11-02,56017
68001,Marlo,Panwar,Senior Engineer,1992-12-11,40000
68005,Hilary,Montresor,Senior Engineer,1997-06-08,56329
68010,Mohan,Tsunoo,Senior Engineer,1987-10-25,40000
68055,Narain,Jansen,Senior Engineer,1986-01-03,52916
68063,Karlis,Gide,Senior Engineer,1999-04-05,43681
68293,Faiza,Mateescu,Senior Engineer,1995-09-20,40000
68313,Rosalie,Ferriere,Senior Engineer,1992-07-20,40000
68321,Aris,Harbusch,Senior Engineer,1995-09-22,40000
68350,Arve,Speckmann,Senior Engineer,1991-02-28,40000
68454,Weicheng,Kampfer,Senior Engineer,1988-05-16,40000
68673,Elvia,Bale,Senior Engineer,1998-03-30,40000
68690,Elgin,Juneja,Senior Engineer,1992-04-03,41653
68692,Behnaam,Monarch,Senior Engineer,1988-07-02,40783
68705,Arunas,Ferretti,Senior Engineer,2001-01-04,66448
68709,Marke,Zaccaria,Senior Engineer,1995-06-30,40000
68717,Yishai,Chenoweth,Senior Engineer,1986-10-22,42754
68744,Khedija,Spelt,Senior Engineer,1996-10-24,45303
68773,Hugo,Isaac,Senior Engineer,1999-01-12,51685
68788,Reuven,Kaiser,Senior Engineer,1987-01-20,50886
68798,Theirry,Murtagh,Senior Engineer,2000-11-30,40000
68801,Ymte,Ramsay,Senior Engineer,1993-04-09,40000
68808,Morrie,Beerel,Senior Engineer,1996-12-11,40000
69020,Udo,Masaki,Senior Engineer,1994-01-18,49799
69064,Alair,Babb,Senior Engineer,1991-04-23,40445
69136,Younwoo,Busillo,Senior Engineer,2000-07-29,52907
69387,Danny,Mitsuhashi,Senior Engineer,1989-10-13,40457
69425,Kristen,Orsini,Senior Engineer,1998-07-02,45817
69446,Pranay,Melter,Senior Engineer,2001-08-01,57776
69455,Radhakrishnan,Nastansky,Senior Engineer,1994-03-02,51196
69506,Marke,Cappelletti,Senior Engineer,1993-10-20,41165
69570,Katsuyuki,Reinhart,Senior Engineer,1999-10-30,52654
69621,Atilio,Takkinen,Senior Engineer,1994-11-25,46624
69632,Limsoon,Nations,Senior Engineer,1993-08-06,51890
69639,Christoper,Picci,Senior Engineer,1995-06-03,40000
69652,Josyula,Oehlmann,Senior Engineer,1994-11-12,44365
69654,Paris,Hofman,Senior Engineer,2000-09-24,61823
69676,Shin,Henseler,Senior Engineer,1997-04-03,46754
69687,Oksana,Minakawa,Senior Engineer,1991-04-19,40000
69697,Zengping,Nourani,Senior Engineer,2001-04-09,52198
70146,Tiina,Atrawala,Senior Engineer,1985-07-19,40000
70162,Danai,Wrigley,Senior Engineer,1993-09-29,46920
70164,Ult,Bergere,Senior Engineer,2002-05-20,52833
70171,Sadun,Himler,Senior Engineer,1997-02-06,57201
70172,Toshimo,Beerel,Senior Engineer,1994-02-16,40000
70197,Nishit,Fritzsche,Senior Engineer,1996-06-10,40000
70219,Ramzi,Suessmith,Senior Engineer,1992-07-13,40000
70239,Cedric,McFarlin,Senior Engineer,1994-12-10,40000
70270,Zsolt,Cusworth,Senior Engineer,1997-12-02,50362
70296,Nalini,Vadhan,Senior Engineer,1994-08-12,55852
70514,Christoper,Highland,Senior Engineer,1993-01-21,40000
70519,Mohammad,Aingworth,Senior Engineer,1998-08-16,40000
70530,Qunsheng,Stille,Senior Engineer,2002-05-02,40000
70564,Supot,Chiola,Senior Engineer,1992-03-04,43784
70565,Fumiya,Bergere,Senior Engineer,1995-04-14,71073
70584,Arun,Flasterstein,Senior Engineer,1995-03-01,48182
70602,Hongzhu,Maquelin,Senior Engineer,2002-07-18,40000
70614,Nevio,Furedi,Senior Engineer,1992-04-12,41854
70661,Leni,Bernardinello,Senior Engineer,1997-08-02,42872
70898,Ranan,Radhakrishnan,Senior Engineer,1992-12-31,55809
70919,Anwar,Casley,Senior Engineer,1996-10-05,51782
70956,Almudena,Genther,Senior Engineer,1995-10-05,50155
70970,Yuuichi,Vesna,Senior Engineer,1991-03-31,48253
71041,Frazer,Borovoy,Senior Engineer,1997-11-24,47442
71099,Adly,Azevdeo,Senior Engineer,1991-07-03,40000
71114,Jagoda,Kakkar,Senior Engineer,1993-08-01,44737
71128,Selwyn,Dolinsky,Senior Engineer,1989-08-23,48269
71130,Khalid,Jervis,Senior Engineer,1991-04-01,50797
71194,Fox,Lampe,Senior Engineer,1994-05-21,57280
71214,Kiyomitsu,Toyoshima,Senior Engineer,1992-01-19,44791
71220,Nadjib,Peek,Senior Engineer,1997-07-11,57703
71424,Vishu,Kroha,Senior Engineer,1999-08-07,40000
71458,Kazuhiro,Welham,Senior Engineer,2002-03-23,40000
71501,Nagui,Yurek,Senior Engineer,1987-06-12,40000
71509,Ioana,Feinberg,Senior Engineer,1994-01-28,49888
71522,Randi,Flasterstein,Senior Engineer,1995-07-28,40000
71590,Irene,Beerel,Senior Engineer,1988-08-17,40000
71791,Bedrich,Lalonde,Senior Engineer,2002-03-04,47195
71837,Munehiro,Babb,Senior Engineer,1994-09-06,46476
71864,Martina,Bellone,Senior Engineer,1994-11-04,62512
71889,Tristan,Hennebert,Senior Engineer,1993-07-04,54736
71894,Guther,Munawer,Senior Engineer,1987-09-17,40000
71901,Josyula,Halloran,Senior Engineer,2001-12-16,55901
71914,Navid,Uludag,Senior Engineer,1988-05-27,40000
71962,Mohamadou,Thorelli,Senior Engineer,1993-11-20,70489
72211,Apostol,Murrill,Senior Engineer,1994-08-15,59170
72248,Kamran,Rindone,Senior Engineer,1996-11-28,40810
72262,Shahab,Braunmuhl,Senior Engineer,1992-11-18,40000
72264,Alain,Bale,Senior Engineer,1992-05-23,40000
72281,Sariel,Uhrik,Senior Engineer,2001-07-08,53176
72307,Genta,Asser,Senior Engineer,1996-05-10,69455
72338,Sreekrishna,Gubsky,Senior Engineer,1986-11-04,56018
72551,Bedir,Impagliazzo,Senior Engineer,2000-03-19,42410
72566,Munehiro,Schaaf,Senior Engineer,1994-11-22,40000
72571,Yurij,Cools,Senior Engineer,1996-09-18,53380
72574,Saeed,Carrere,Senior Engineer,1993-09-09,56518
72586,Jiong,Usery,Senior Engineer,2000-12-16,40000
72598,Bogdan,Vural,Senior Engineer,1990-11-12,45158
72683,Tristan,Frolund,Senior Engineer,1995-09-21,40000
72686,Radoslaw,Marakhovsky,Senior Engineer,1985-07-12,40711
72923,Zhenbing,Decaestecker,Senior Engineer,1997-04-30,40000
72986,Nikolaos,Worfolk,Senior Engineer,1996-07-10,40000
72996,Petter,Castellani,Senior Engineer,1996-06-04,40000
73004,Mitchel,Ballarin,Senior Engineer,1988-06-13,61260
73011,Zdislav,Kaiserswerth,Senior Engineer,1997-09-12,40000
73072,Vitali,Zwicker,Senior Engineer,1999-05-18,45592
73082,Ioana,Sadowski,Senior Engineer,1994-01-02,60366
73305,Heon,Lambe,Senior Engineer,1993-11-14,40000
73339,Leni,Kamble,Senior Engineer,1988-09-11,58140
73350,Takahira,Daescu,Senior Engineer,1992-07-08,88266
73352,Boutros,Fortenbacher,Senior Engineer,1992-05-01,40000
73355,Kannan,Rotem,Senior Engineer,2001-10-12,49429
73364,Wayne,Gaughan,Senior Engineer,1997-12-26,40000
73390,Ishfaq,Beutelspacher,Senior Engineer,1997-12-04,64348
73395,Jouko,Tsukune,Senior Engineer,1992-12-14,69171
73400,Billur,Heemskerk,Senior Engineer,1998-01-21,61259
73406,Basil,Tomescu,Senior Engineer,1994-08-04,54965
73409,Denis,Biros,Senior Engineer,1992-02-25,40000
73425,Parviz,Aumann,Senior Engineer,1996-03-25,51354
73430,Khosrow,Beausoleil,Senior Engineer,1990-06-20,41410
73644,Eberhardt,Backhouse,Senior Engineer,1994-10-27,92720
73673,Chenxi,Yurov,Senior Engineer,1989-02-10,48827
73756,Moni,Strooper,Senior Engineer,2001-01-05,40000
73758,Serenella,Sevcikova,Senior Engineer,2002-07-28,44201
73762,Leaf,Tchuente,Senior Engineer,1990-11-29,45234
73808,Urs,Skafidas,Senior Engineer,1996-02-12,40000
73811,Valeri,Trogemann,Senior Engineer,1987-04-22,44473
74014,Hilary,Benaini,Senior Engineer,1998-10-25,44130
74021,Qiwen,Baba,Senior Engineer,1997-11-14,52086
74024,Dinkar,Cools,Senior Engineer,2000-01-18,84359
74025,Paloma,Figueira,Senior Engineer,1993-02-11,40000
74027,Goo,Openshaw,Senior Engineer,1997-01-08,48363
74042,Rosine,Kaiserswerth,Senior Engineer,1996-12-29,83655
74046,Jungsoon,Birta,Senior Engineer,1999-02-02,55534
74050,Greger,Staylopatis,Senior Engineer,2001-03-01,40000
74116,Adit,Couchot,Senior Engineer,2000-07-15,40000
74126,Dulce,Bala,Senior Engineer,1993-01-02,64060
74164,Yakichi,Ambroszkiewicz,Senior Engineer,1991-04-14,48103
74169,Eldridge,Baek,Senior Engineer,1997-08-10,40706
74176,Mariangiola,Conte,Senior Engineer,1996-03-02,45366
74184,Demin,Crelier,Senior Engineer,1986-08-12,61716
74188,Kersti,Cronau,Senior Engineer,2000-06-21,41541
74388,Mokhtar,Miyakawa,Senior Engineer,1999-05-01,54421
74406,Jaber,Tzvieli,Senior Engineer,1993-11-05,40514
74458,Gennady,Guenter,Senior Engineer,1995-03-01,52323
74494,Jongsuk,Czap,Senior Engineer,1996-12-06,46311
74514,Rosalyn,Benzmuller,Senior Engineer,2002-01-19,56611
74571,Atilio,Viele,Senior Engineer,1992-11-11,95687
74573,Torsten,DeMori,Senior Engineer,1996-12-22,56150
74576,Sanjiv,Mundy,Senior Engineer,1991-03-27,44608
74656,Mayuri,Radivojevic,Senior Engineer,1995-10-05,48554
74672,Vishu,Genther,Senior Engineer,1986-09-07,40000
74681,Marjo,Passafiume,Senior Engineer,2000-03-14,61850
74690,Kristin,Streit,Senior Engineer,1993-03-03,60074
74695,Bluma,Yamaashi,Senior Engineer,1995-04-25,51493
74699,Moon,Rotem,Senior Engineer,2002-02-11,40000
74706,Fen,Tibblin,Senior Engineer,1999-09-08,52180
74723,Sibyl,Chiodo,Senior Engineer,1994-09-28,73177
74742,Troy,Gurbaxani,Senior Engineer,1993-06-07,40000
74938,Mohit,Felcyn,Senior Engineer,2000-09-11,42244
74939,Rimli,Valiente,Senior Engineer,1997-04-07,40000
75007,Yunming,Bharadwaj,Senior Engineer,2001-01-30,40000
75074,Koldo,Gyimothy,Senior Engineer,1987-12-02,67491
75086,Sorina,Passino,Senior Engineer,1997-07-21,41895
75416,Chanjung,Pell,Senior Engineer,1995-05-19,40000
75417,Arif,Sanella,Senior Engineer,1994-02-22,44184
75418,Kristine,Kroll,Senior Engineer,1995-07-27,40000
75477,Dekang,Tsukuda,Senior Engineer,1991-02-28,40000
75695,Patricia,Speek,Senior Engineer,1994-04-20,40000
75704,Sanjoy,Zweizig,Senior Engineer,1996-09-15,40000
75712,Aleksander,Sooriamurthi,Senior Engineer,1985-12-09,52333
75717,Waiman,Schach,Senior Engineer,1997-11-05,59233
75740,Mang,Range,Senior Engineer,1991-07-05,40000
75755,Harjit,Mullainathan,Senior Engineer,1995-02-27,40119
75851,Gor,Leonhardt,Senior Engineer,1997-11-07,40000
75854,Shahab,Grabner,Senior Engineer,2000-07-26,52809
76050,Perry,Pramanik,Senior Engineer,1995-01-27,46334
76121,Ioana,Vakili,Senior Engineer,1993-11-10,40000
76151,Manton,Marakhovsky,Senior Engineer,2001-08-30,40000
76198,Toshiki,Waeselynck,Senior Engineer,1993-06-01,50818
76425,Kshitij,Hockney,Senior Engineer,1996-11-20,40000
76444,Geoff,Validov,Senior Engineer,1987-10-12,46190
76465,Jessie,Smailagic,Senior Engineer,1991-10-04,58695
76477,Fumitake,Callaway,Senior Engineer,1995-05-22,65586
76530,Honesty,Benner,Senior Engineer,1996-09-09,40000
76536,Mikhail,Daescu,Senior Engineer,1989-10-31,40000
76539,Cordelia,Monarch,Senior Engineer,1993-02-04,40000
76586,Karlis,Schurmann,Senior Engineer,1995-07-07,69510
76786,Tomofumi,Karlin,Senior Engineer,1994-07-08,40000
76809,Sariel,Zhiwei,Senior Engineer,1997-12-20,40000
76813,Tua,Pietrzykowski,Senior Engineer,2000-02-26,57616
76822,Rafail,Gniady,Senior Engineer,1993-07-03,40000
76825,Sasan,Zaumen,Senior Engineer,1991-03-25,43803
76843,Dmitri,Bhattacharjee,Senior Engineer,1993-10-10,40000
76853,Sanjit,Puppo,Senior Engineer,1994-08-25,56045
76886,Shaw,Makrucki,Senior Engineer,1997-08-04,53551
76895,Souichi,Meriste,Senior Engineer,2000-04-01,50137
76899,Hongzhu,Comte,Senior Engineer,1995-06-05,43647
76909,Samphel,Luft,Senior Engineer,2001-12-05,40000
76916,Yonghong,Morton,Senior Engineer,1992-03-19,49653
76923,Shigehito,Blokdijk,Senior Engineer,1999-06-22,52481
76961,Luisa,Nishimukai,Senior Engineer,1992-05-25,56789
77181,Aiman,Irland,Senior Engineer,1997-08-04,40000
77184,Vatsa,Kusakari,Senior Engineer,1986-03-26,54473
77225,Tomokazu,Cannard,Senior Engineer,1994-06-04,40000
77231,Yuqun,Luft,Senior Engineer,1995-12-08,44555
77234,Kazuhisa,Krohm,Senior Engineer,1991-05-01,60691
77241,Uri,Sommen,Senior Engineer,1997-07-24,55656
77302,Lihong,Reinhart,Senior Engineer,1994-12-29,43088
77314,Augustine,Fabrizio,Senior Engineer,1992-12-15,62273
