emp_no,first_name,last_name,dept_name
259326,Sachar,Perly,Sales
259382,Gurbir,Ushiama,Development
259392,Mary,Jansen,Production
259405,Yurij,Brookner,Development
259430,Yechiam,Kobara,Production
259431,Mitchel,Gluchowski,Development
259440,Subir,Shumilov,Development
259466,Genki,Aseltine,Finance
259467,Marit,Majewski,Sales
259467,Marit,Majewski,Marketing
259542,Heekeun,Quaggetto,Sales
259609,Kristian,Prochazka,Sales
259660,Kristinn,Melter,Sales
259679,Jiong,Ishibashi,Development
259942,Arra,Linnainmaa,Production
259958,Vatsa,DeMori,Development
259958,Vatsa,DeMori,Production
259989,Magdalena,Nitsche,Production
260092,Aruna,Detkin,Production
260128,Willard,Yoshimura,Marketing
260181,Evgueni,Shanbhogue,Production
260246,Alagu,Birta,Customer Service
260414,Stamatina,Jullig,Production
260427,Munehiro,Jervis,Development
260502,Danco,Jeong,Sales
260521,Dekang,Marrevee,Human Resources
260541,Ute,Scharstein,Sales
260541,Ute,Scharstein,Finance
260546,Behnaam,Haldar,Production
260588,Shuichi,Speel,Production
260644,Moty,Bennet,Human Resources
260667,Akemi,Weedon,Development
260783,Danny,Emmerich,Quality Management
260920,Irena,Highland,Sales
260920,Irena,Highland,Finance
260922,Irena,Bugrara,Production
260981,Reuven,Ermel,Sales
261130,Brigham,Stassinopoulos,Production
261225,Parto,Honiden,Production
261279,Ghassan,Sgarro,Sales
261374,Arumugam,Antonisse,Production
261383,Elliott,Manders,Marketing
261416,Sreenivas,Vilarrasa,Finance
261468,Radoslaw,Covnot,Development
261615,Faiza,Nittel,Finance
261627,Mokhtar,Kemmerer,Marketing
261750,Anyuan,Codenie,Production
261803,Hugh,Kowalchuk,Production
261849,Alselm,Makinen,Development
261904,Gurbir,Raczkowsky,Production
262243,Qunsheng,Buchter,Human Resources
262362,Arnd,Birge,Development
262625,Gopalakrishnan,Streit,Marketing
262673,Kazuhira,Wixon,Quality Management
262673,Kazuhira,Wixon,Development
262679,Sahrah,Gyimothy,Development
262696,Mart,Setlzner,Production
262700,Ishfaq,Sooriamurthi,Production
262766,Hauke,Meszaros,Sales
262894,Mara,Gajiwala,Research
263025,Idoia,Ginneken,Sales
263056,Kasidit,Vanwelkenhuysen,Research
263057,Shigenori,Yeung,Research
263122,Hyuckchul,Ranai,Development
263182,Yongmin,Garnham,Quality Management
263182,Yongmin,Garnham,Development
263274,Amalendu,Engberts,Development
263380,Haldon,Samarati,Marketing
263517,Remko,Strandh,Sales
263544,Kazuyasu,Baez,Development
263551,KayLiang,Uhrik,Sales
263577,Ulf,Cullers,Customer Service
263661,Luisa,Kaelbling,Quality Management
264004,Chiradeep,Compeau,Production
264087,Shridhar,Simkin,Production
264098,Sverrir,Rohrbach,Development
264099,Toshimitsu,Rettelbach,Development
264126,Toshiki,Thimonier,Production
264139,Stein,Schade,Production
264292,Boguslaw,Frolund,Development
264338,Luerbio,Garigliano,Development
264354,Sreekrishna,Lamparter,Sales
264354,Sreekrishna,Lamparter,Finance
264428,JiYoung,McFarlin,Development
264459,Wilmer,Baca,Production
264506,Parke,Kalefeld,Quality Management
264506,Parke,Kalefeld,Production
264543,Marsal,Kroll,Research
264662,Zhonghui,Yetim,Development
264717,Adel,McConalogue,Development
264724,Babette,Baig,Quality Management
264731,Hitofumi,Kriebel,Research
264731,Hitofumi,Kriebel,Development
264752,Juichirou,Syrotiuk,Quality Management
264800,Ymte,Collavizza,Sales
264813,Jeanna,Reutenauer,Human Resources
264830,Heng,Denti,Customer Service
264860,Menkae,Munos,Development
265020,Jiafu,Setia,Human Resources
265105,Ronnie,Capobianchi,Finance
265237,Jiafu,Kavraki,Production
265276,Toshiki,Back,Research
265276,Toshiki,Back,Development
265512,Elrique,Gopalakrishnan,Research
265550,Fun,Bottner,Sales
265681,Marsal,Atrawala,Sales
265682,Xiaobin,Irland,Finance
265829,Demos,Menhoudj,Finance
265855,Mandell,Simmel,Development
265916,Hausi,Bratsberg,Development
265937,Shuji,Chinen,Production
265979,Guoxiang,Sevcikova,Sales
266082,Randi,Cichocki,Development
266170,Sungwon,Stellhorn,Research
266173,Arie,Cannane,Sales
266217,Wuxu,Takanami,Research
266236,Guenter,Cherinka,Research
266238,Sachar,Weedon,Sales
266542,Shim,Bail,Sales
266773,Qingxiang,Veeraraghavan,Development
266885,Shawna,Bojadziev,Finance
266904,Shalesh,Jeong,Development
266990,Renny,Skrikant,Customer Service
267032,Mani,Back,Development
267249,Ziya,Range,Human Resources
267259,Takahito,Skafidas,Finance
267535,Mototsugu,Maierhofer,Development
267575,Lalit,Falster,Development
267692,Vishu,Spelt,Human Resources
267716,Sanjoy,Sidhu,Finance
267841,Shaw,Magalhaes,Marketing
267854,Remko,Meszaros,Sales
267870,Genevieve,Silva,Sales
267891,Rafail,Rajala,Development
267923,Valter,Karnin,Sales
268022,Froduald,Gyorkos,Customer Service
268218,Xiping,Maliniak,Human Resources
268361,Kristof,Kruskal,Customer Service
268492,Marie,Flowers,Production
268501,Xiadong,Ariola,Marketing
268530,Aria,Mayerwieser,Development
268822,Siddarth,dAstous,Production
268838,Mabry,Jumpertz,Production
268848,Lene,Vandervoorde,Development
268885,Gila,Portugali,Sales
268962,Chaosheng,dAstous,Production
268965,Kiyomitsu,Attimonelli,Marketing
268969,Lein,Kermarrec,Sales
269012,Ronghao,Puoti,Quality Management
269012,Ronghao,Puoti,Production
269030,Aruna,Masada,Sales
269039,Lenore,Alpin,Production
269041,Yahiko,Picaronny,Development
269237,Maik,Naudin,Sales
269269,Leucio,Buchter,Sales
269331,Subhash,Itzigehl,Production
269381,Hugh,Peak,Development
269392,Jaana,Polupanov,Research
269697,Candido,Weisert,Customer Service
269697,Candido,Weisert,Sales
269730,Jordanka,Ranft,Development
269834,Wuxu,Erde,Sales
269854,Shih,Gente,Development
269854,Shih,Gente,Production
269943,Arve,Couchot,Development
269948,Akeel,Gopalakrishnan,Production
269950,Huei,Irland,Production
269952,Lijie,Kroha,Development
269987,Falguni,Crouzet,Human Resources
270027,Theirry,Binkley,Production
270184,Udo,Azumi,Customer Service
270303,Shaibal,Biros,Customer Service
270303,Shaibal,Biros,Production
270364,Anoosh,Pellegrinelli,Production
270564,Abdelaziz,Pearson,Human Resources
270625,Rajmohan,Azevdeo,Production
270634,Akeel,Vakili,Development
270842,Masasuke,Birke,Marketing
270970,Jaroslava,Picaronny,Development
271033,Anyuan,Sidou,Marketing
271039,Cedric,Colorni,Development
271068,Nahla,Angel,Human Resources
271135,Chinho,Brattka,Marketing
271145,Stella,Shackel,Marketing
271384,Kwangho,Peron,Human Resources
271497,Salvador,Bojadziev,Development
271575,Karoline,Tsunoo,Development
271763,Alois,Furedi,Customer Service
271847,Valdiodio,Takanami,Sales
271847,Valdiodio,Takanami,Marketing
271942,Uta,Borstler,Development
272104,Paris,Koshino,Development
272448,Constantine,Pearson,Quality Management
272544,Yefim,Malinowski,Sales
272545,Kasturi,Rando,Human Resources
272670,Shigeichiro,Schmittgen,Sales
272897,Gila,Erde,Sales
272945,Tran,Mayerwieser,Production
273181,Etsuo,Isard,Production
273240,Cordelia,Brendel,Research
273277,Renny,Douceur,Finance
273293,Koldo,Gornas,Development
273360,Kellie,Bade,Quality Management
273360,Kellie,Bade,Production
273398,Masamitsu,Bolsens,Quality Management
273409,Nectarios,Camarinopoulos,Research
273429,Abdulah,Lovengreen,Development
273547,Mohammed,Melichar,Development
273718,Padma,Nitto,Development
273718,Padma,Nitto,Production
273762,Masoud,Schaap,Production
273798,Katsuo,Gyimothy,Development
273918,Mario,Samarati,Research
273935,Heng,Gils,Production
274087,Mari,Olano,Development
274118,Kinh,Srimani,Research
274119,Hugo,Narwekar,Development
274197,Geoffrey,Randi,Sales
274239,Juyoung,Borovoy,Marketing
274278,Horward,Oberman,Development
274492,Malu,Zeilberger,Sales
274627,Ibibia,Cooke,Development
274716,Jungsoon,Legleitner,Production
274735,Noritoshi,Haldar,Sales
274743,Irena,Driscoll,Sales
274980,Sahrah,Slobodova,Sales
275110,Pradeep,McConalogue,Development
275126,Abdelkader,Dichev,Human Resources
275194,Doowon,Shobatake,Development
275288,Sadegh,Sommen,Sales
275319,Mani,Vadhan,Sales
275447,Denny,Begiun,Production
275449,Ronghao,Lambe,Development
275479,Georgi,Ratnakar,Customer Service
275479,Georgi,Ratnakar,Sales
275504,Aluzio,Bahi,Development
275568,Uwe,Bottner,Quality Management
275570,Masaru,Streit,Development
275641,Oldrich,Ulupinar,Production
275692,Arfst,Soloway,Sales
275692,Arfst,Soloway,Marketing
275710,Abdelwaheb,Hofmeyr,Research
275721,Shigeichiro,Farrar,Quality Management
275828,Yifei,Terlouw,Production
275977,Ibibia,Wilfing,Production
276053,True,Lyonns,Sales
276079,Jessie,Brlek,Sales
276089,Achilleas,Goldhammer,Development
276258,Ulf,Denis,Sales
276258,Ulf,Denis,Marketing
276273,Anyuan,Kushnir,Development
276294,Indrajit,Gecsei,Production
276327,Lijie,Kadhim,Development
276371,Khaled,Rubsam,Research
276705,Kristinn,Walston,Production
276741,Ramya,Colorni,Development
276764,Xiaoheng,Emmart,Marketing
276800,Honglan,Remmele,Sales
276844,Elzbieta,Peltason,Sales
277029,Fumiyo,Bade,Customer Service
277029,Fumiyo,Bade,Development
277095,Atilio,Kaelbling,Production
277153,Giap,Lindenbaum,Development
277290,Masali,Kalefeld,Development
277330,Tsuneo,Brobst,Human Resources
277372,Koichi,Terkki,Research
277384,Hercules,Maliniak,Production
277455,Luigi,Kermarrec,Production
277606,Gina,Muhlberg,Research
277784,Jacqueline,Pfau,Development
277784,Jacqueline,Pfau,Production
277971,Lijie,Mansanne,Human Resources
277979,Jaroslava,Lammel,Finance
278020,Xiaopeng,Chaudhuri,Production
278024,Guangming,Sridhar,Sales
278024,Guangming,Sridhar,Marketing
278083,Georg,Pollock,Production
278308,Sadun,Velasco,Human Resources
278308,Sadun,Velasco,Finance
278346,Siddarth,Duclos,Production
278372,Rosita,Talmon,Quality Management
278715,Amstein,Schaft,Quality Management
278715,Amstein,Schaft,Production
278721,Tonia,Flexer,Quality Management
278809,Kirk,Grospietsch,Research
278809,Kirk,Grospietsch,Production
278825,Jiakeng,Delgrossi,Development
278918,Sadun,DiGiano,Research
278918,Sadun,DiGiano,Development
278955,Sachin,Lambe,Research
278955,Sachin,Lambe,Development
279014,Kazuhisa,Shackell,Customer Service
279014,Kazuhisa,Shackell,Production
279134,Manu,Lorch,Sales
279134,Manu,Lorch,Marketing
279143,Marl,Krohm,Research
279143,Marl,Krohm,Development
279434,Baocai,Suermann,Research
279477,Moon,Kalsbeek,Finance
279488,Aleksandar,Vandervoorde,Development
279583,Gianluca,Masada,Finance
279619,Youngkon,Thiran,Production
279716,Sham,Validov,Human Resources
279718,Sanjiv,Srimani,Human Resources
279758,Honesty,Chiola,Production
279891,Eben,Gihr,Finance
280106,Duke,Koyama,Development
280197,Panayotis,Fordan,Research
280197,Panayotis,Fordan,Development
280255,Richara,Roccetti,Sales
280271,Yucel,Papastamatiou,Sales
280277,Magdalena,Perry,Sales
280370,Mayuko,Vesel,Development
280396,Shih,Solares,Sales
280404,Shuji,Matheson,Quality Management
280404,Shuji,Matheson,Production
280574,Shih,Orlowska,Customer Service
280574,Shih,Orlowska,Sales
280603,Kien,Sinitsyn,Human Resources
280609,Elrique,Khasidashvili,Quality Management
280643,Dmitry,Peroz,Sales
280699,Elvis,Krychniak,Production
280760,Rafail,Klassen,Production
281225,Lubomir,Waymire,Research
281282,Mohd,Fadgyas,Human Resources
281347,Lakshmi,Luby,Production
281369,Teruyuki,Dalton,Quality Management
281434,Hideyuki,Zaumen,Customer Service
281434,Hideyuki,Zaumen,Production
281519,Mingzeng,Bruckman,Quality Management
281519,Mingzeng,Bruckman,Production
281547,Vidar,Baez,Customer Service
281547,Vidar,Baez,Sales
281548,Yishay,Lichtner,Sales
281628,Vasilii,Peck,Quality Management
281781,Alois,Journel,Production
281971,Horward,Desikan,Sales
282013,Ottavia,Hiyoshi,Research
282013,Ottavia,Hiyoshi,Development
282044,Shai,Kilgore,Sales
282126,Sungwon,Ginesta,Development
282223,Shigehito,Yeung,Production
282408,Shaowen,Beilner,Human Resources
282408,Shaowen,Beilner,Finance
282459,Rasiah,McFarlin,Production
282540,Randi,Marakhovsky,Sales
282792,Iara,Luff,Customer Service
282817,Kazuhito,Kilgore,Human Resources
282943,Ziyad,Feldmann,Human Resources
283003,Kotesh,Pollock,Human Resources
283052,Fumitake,Tempesti,Development
283160,Marsha,Furedi,Human Resources
283198,Serenella,Ranon,Development
283199,Mitchel,Gadepally,Human Resources
283270,Val,Bade,Quality Management
283303,Domenick,Baez,Marketing
283323,Masami,Wiegley,Production
283349,Elgin,Zolotykh,Development
283356,Ingemar,Zirintsis,Development
283559,Odoardo,Solovay,Research
283673,Tadanori,Litecky,Production
283724,Phuoc,Suri,Development
283768,Mayuri,Boreale,Sales
283768,Mayuri,Boreale,Marketing
283829,Along,Niizuma,Sales
283899,Tsutomu,Salvesen,Production
283900,Shaunak,Gist,Development
284028,Gererd,Engberts,Research
284067,Radhika,Gruenwald,Quality Management
284081,Deniz,Kampfer,Sales
284088,Katsuyuki,DasSarma,Development
284091,Jianhua,Kranzdorf,Customer Service
284210,Dante,Weisert,Production
284228,Fuqing,Pelc,Sales
284394,Collette,Fontet,Quality Management
284465,Aria,Rosiles,Development
284516,Anyuan,Borstler,Development
284582,Cullen,Gils,Human Resources
284662,Mrinalini,Schahn,Research
284818,Aron,Lortz,Development
284834,Doowon,Rohrbach,Customer Service
284978,Toong,Conta,Sales
285017,Hideyuki,Tibblin,Production
285106,Cedric,Siepmann,Production
285127,Marla,Lindenbaum,Finance
285150,Zejun,Chinal,Finance
285189,Yongqiao,Roccetti,Production
285226,Adib,Schonegge,Quality Management
285268,Berto,Valtorta,Development
285326,Adit,Chenney,Human Resources
285514,Bikash,Azevdeo,Sales
285524,Anoosh,Gimbel,Sales
285663,Chriss,Giveon,Finance
285673,Arnould,Chaudhury,Development
285867,Barna,Pashtan,Production
285934,Zhilian,Antonakopoulos,Sales
286000,Tonny,Eugenio,Sales
286057,Bezalel,Stellhorn,Development
286128,Eckart,Mitsuhashi,Sales
286165,Ghassan,Maierhofer,Research
286412,Adas,Bresenham,Development
286440,Aleksandar,Huttel,Development
286449,Randi,Khalid,Development
286473,Saniya,Azadmanesh,Development
286502,Margo,Barbanera,Marketing
286558,Waiman,Gubsky,Research
286589,Gill,Coombs,Customer Service
287088,Premsyl,Iacovou,Production
287123,Marko,Benaini,Sales
287196,Djelloul,Zhiwei,Human Resources
287221,Saeed,Sinitsyn,Development
287318,Nikolaos,Kossowski,Development
287358,Shridhar,Stanfel,Production
287397,Martien,Pokrovskii,Finance
287406,Arra,Slutz,Sales
287439,Teunis,Radhakrishnan,Research
287501,Danai,Thebaut,Finance
287505,Neelam,Orlowska,Development
287640,Aria,Panienski,Finance
287679,Krister,Hebert,Production
287917,Barry,Rindone,Quality Management
287947,Wanqing,Anily,Sales
287988,Mohua,Pintelas,Human Resources
288011,Naftali,Veccia,Development
288032,Gaurav,Fontet,Production
288115,Xinyu,Bahl,Production
288138,Iara,Tetzlaff,Sales
288172,Perla,Hasham,Quality Management
288319,Srinidhi,Kaminger,Customer Service
288319,Srinidhi,Kaminger,Sales
288456,Mariusz,Munck,Development
288634,Chenyi,Kobara,Development
288681,Thodoros,Showalter,Production
288746,Leif,Morrin,Development
288755,Badri,Buescher,Customer Service
288813,Licheng,Noriega,Sales
288880,Chuanyi,Gammage,Development
288992,Gregory,Granlund,Marketing
289013,Quingbo,Panangaden,Production
289034,Arra,Cappelletti,Research
289034,Arra,Cappelletti,Development
289134,Uinam,Engberts,Production
289332,Youjian,Esteva,Development
289357,Anoosh,Marletta,Research
289436,Hidekazu,Anguita,Production
289463,IEEE,Herbst,Research
289585,Guther,Pappas,Development
289585,Guther,Pappas,Production
289650,Teunis,Felder,Customer Service
289759,Gladys,Detkin,Production
289878,Adam,Beznosov,Development
290001,Tua,Maierhofer,Research
290053,Xuedong,Cronin,Production
290232,Nobuyoshi,Malabarba,Development
290251,Aemilian,Hoppenstand,Quality Management
290251,Aemilian,Hoppenstand,Production
290329,Branimir,Luks,Sales
290329,Branimir,Luks,Marketing
290390,Xiaoqiu,Gornas,Development
290593,Vojin,Msuda,Production
290654,Kerryn,Zirintsis,Development
290759,Sadok,Laventhal,Marketing
290800,Shmuel,Meriste,Sales
290941,Mart,Katalagarianos,Production
290981,Mona,Nooteboom,Development
291216,Satoru,Einsfeld,Production
291217,Zhilian,Fortenbacher,Customer Service
291217,Zhilian,Fortenbacher,Marketing
291243,Keiichiro,Pepe,Customer Service
291294,Yoshimitsu,Luby,Sales
291353,Alselm,Farrag,Sales
291376,Fai,Jahnichen,Development
291426,Geraldo,Cooman,Sales
291536,Chenyi,Binding,Finance
291655,Krassimir,Gulla,Production
291670,Elvia,Hopewell,Production
291811,Shaibal,Slaats,Development
291840,Xiahua,Riefers,Development
291898,Ferdinand,Quittner,Development
291958,Anneli,Bernardinello,Development
292071,Martine,Kinley,Quality Management
292094,Chaosheng,Verhaegen,Production
292194,Lein,Hanratty,Production
292353,Jingling,Dehkordi,Production
292383,Gererd,Salverda,Finance
292432,Fumino,Muhlberg,Human Resources
292582,Nirmal,Bugrara,Production
292600,Margo,Schlumberger,Marketing
292995,Junsik,Picel,Development
292995,Junsik,Picel,Production
293002,Basim,Antonisse,Production
293024,Zissis,Ramaiah,Human Resources
293026,Odinaldo,Emiris,Production
293050,Sanjai,Alblas,Production
293103,Danco,Butner,Quality Management
293120,Shaz,Plump,Quality Management
293259,Breannda,Petersohn,Development
293277,Mircea,Chachaty,Customer Service
293277,Mircea,Chachaty,Production
293281,Denny,Whittlesey,Production
293342,Dekang,Moehrke,Sales
293415,Bilhanan,Einsfeld,Finance
293468,Harjit,Azevdeo,Customer Service
293468,Harjit,Azevdeo,Production
293490,Marlo,Soloway,Human Resources
293508,Sachin,Ranta,Development
293583,Alejandro,Kaminger,Quality Management
293632,Arnould,Kenevan,Sales
293632,Arnould,Kenevan,Marketing
293851,Golgen,Callaway,Production
293939,Parke,Lanzelotte,Research
293939,Parke,Lanzelotte,Development
293965,Jamaludin,Majewski,Sales
294068,Kazunori,Cmelik,Customer Service
294141,Goo,Pulkowski,Finance
294177,Morris,Mundy,Production
294223,Pantung,Albarhamtoshy,Human Resources
294223,Pantung,Albarhamtoshy,Finance
294283,Gita,Yurov,Customer Service
294283,Gita,Yurov,Sales
294483,Zhilian,Showalter,Development
294509,Emran,Beznosov,Quality Management
294606,Zhilian,Perko,Customer Service
294606,Zhilian,Perko,Sales
294728,Sivanarayana,Erdmenger,Production
294739,Oguz,Lipner,Human Resources
294749,Youpyo,Oehlmann,Customer Service
294779,Mountaz,Valiente,Sales
294790,Kish,Panangaden,Research
294846,Trygve,Fontet,Quality Management
294865,Adhemar,Dalphin,Marketing
294870,Domenico,Nergos,Production
294921,Conal,Riefers,Marketing
294962,Sushant,Avouris,Research
294962,Sushant,Avouris,Development
295118,Navin,Redmiles,Sales
295263,Utz,McFarlan,Marketing
295397,Toshimitsu,Bernick,Quality Management
295397,Toshimitsu,Bernick,Production
295426,Kerryn,Imataki,Development
295462,Susanna,Penttonen,Quality Management
295462,Susanna,Penttonen,Development
295464,Marc,Falck,Sales
295747,Subhash,Zirintsis,Development
295774,Kshitij,Apsitis,Quality Management
295787,Leucio,Zaumen,Research
295787,Leucio,Zaumen,Development
296048,Ymte,Rodham,Quality Management
296061,Berto,Tibblin,Human Resources
296061,Berto,Tibblin,Finance
296078,DeForest,Birta,Development
296120,Richara,Slaats,Human Resources
296120,Richara,Slaats,Marketing
296236,Susumu,Veevers,Development
